@id	@type	@lat	@lon	name	brand	operator	website	addr:city	addr:state	addr:postcode
6196878816	node	41.5588610	-72.6465256	Caffery's						
6197179486	node	34.0955088	-118.2829730	One Down Dog				Los Angeles	CA	90029
6199857274	node	29.9642250	-90.1861292	Hour Blast						70123
6199973621	node	48.7583834	-122.4690582	Joy of Pilates						
6200499090	node	32.4283828	-99.7834335	The Ride						
6202557856	node	37.2941917	-76.5130085	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/2998/Hayes-VA-23072	Hayes	VA	23072
6202628205	node	33.4188574	-111.9402639	CorePower Yoga	CorePower Yoga		https://www.corepoweryoga.com/yoga-studios/arizona/tempe/tempeasu	Tempe	AZ	85281
6202628206	node	33.5183604	-112.0634210	CorePower Yoga	CorePower Yoga		https://www.corepoweryoga.com/yoga-studios/arizona/phoenix/central-phoenix	Phoenix	AZ	85014
6204410512	node	33.5226750	-112.0486170	Youfit						
6204772192	node	38.9565452	-77.0838638	Crunch Fitness	Crunch Fitness		https://www.crunch.com	Washington	DC	20016
6204875717	node	42.3626505	-122.8789365	CrossFit The Den						
6205730094	node	40.7251721	-73.5594914							
6205737198	node	40.7250531	-73.5601417	Tae Kwon Do						
6206643777	node	40.7705165	-73.9573782	Equinox	Equinox		https://www.equinox.com/clubs/new-york/uptown/east74th			
6213184569	node	40.0396432	-75.1085793	Planet Fitness	Planet Fitness					
6214509778	node	34.2551135	-110.0236629							
6216472699	node	39.7629926	-89.6840784	Planet Fitness	Planet Fitness		https://www.planetfitness.com/gyms/springfield-wabash-ave-il	Springfield	IL	62704
6217987185	node	34.2515594	-110.0413912							
6218327844	node	41.6083879	-72.7066025	Work Out World-WOW Fitness-Cromwell						
6219855080	node	40.6365873	-75.3492831	Planet Fitness	Planet Fitness			Bethlehem	PA	18017
6220653533	node	40.2364341	-76.9806720	CPAG Gymnastics						
6221938009	node	40.6664430	-73.9850680	Very Personal Training			https://verypersonaltraining.com			
6223784865	node	39.5935229	-104.9274522	Prestige Fitness						
6225744429	node	40.0296088	-75.6347012	The Picklr			https://thepicklr.com/location/exton/	Exton	PA	19341
6225744432	node	39.9831891	-75.5866185	iCORE Fitness			https://icore.ninja			
6226431522	node	40.7546357	-74.0296010	Fit Foundry			https://fitfoundry.com	Hoboken	NJ	07030
6227135139	node	45.5312239	-122.9158104	barre3				Hillsboro		97124
6227889687	node	47.9143097	-97.0441630	Planet Fitness	Planet Fitness					
6228765108	node	29.9144090	-81.3223108	Now & Zen Yoga & Pilates Studio			https://www.nowzenstudio.com/	Saint Augustine		32084
6228832849	node	38.3407262	-89.3860468	Nashville Community Center Gym						
6230659109	node	40.7256814	-73.9835909	Blink Fitness	Blink Fitness					
6231058714	node	39.9265323	-77.6520864	YMCA	YMCA					
6231106360	node	40.9010743	-80.8551742	Salem Fitness Club						
6231323016	node	39.2100709	-76.7779543	Fitness 19						
6231632495	node	39.0676553	-77.4852070	Pure Barre	Pure Barre		https://www.purebarre.com/va-ashburn/	Ashburn	VA	20147
6231632496	node	39.0675757	-77.4852050	Solidcore			https://solidcore.co/studio/ashburn-virginia/			
6233009727	node	36.9785844	-122.0272822	Curves	Curves		https://www.curves.com	Santa Cruz	CA	95062
6233803801	node	40.7190884	-73.9886726	Ludlow Fitness			https://ludlowfitness.com	New York	NY	10002
6234333906	node	38.8049093	-104.8211228	24 Hour Fitness	24 Hour Fitness			Colorado Springs	CO	80906
6235130353	node	42.5529539	-71.4752148	Title Boxing Club			https://titleboxingclub.com/	Littleton	MA	01460
6235134549	node	37.9847503	-121.3340713	Stronger Fitness				Stockton	CA	95207
6236321621	node	37.9843475	-121.3335606	Valley Fitness				Stockton	CA	95207
6236321622	node	37.9843495	-121.3334318	Stockton Jiu Jitsu Academy				Stockton	CA	95207
6236321628	node	37.9846203	-121.3331415	Minutes 2 Muscles Personal Trainer				Stockton	CA	95207
6236953491	node	45.6796859	-122.6674001	Orangetheory Fitness	Orangetheory Fitness			Vancouver	WA	98665
6237072719	node	40.6222034	-75.3825800	36E Fitness				Bethlehem	PA	18018
6237350892	node	41.0284498	-80.3372051	NCT						
6237606853	node	40.9261522	-73.8534465	Blink Fitness	Blink Fitness					
6237878731	node	41.9977409	-72.5770475	My Gym						
6238108290	node	40.6294146	-75.4185195	Hot Yoga Hut				Bethlehem	PA	18018
6238918292	node	33.5300863	-112.0145325	Moksha Yoga				Phoenix	AZ	85016
6238922082	node	36.3211920	-86.5703889	YMCA	YMCA					
6239901273	node	34.7132801	-82.3897442	Moonville Athletic Club				Piedmont	SC	29673
6240679989	node	38.8834329	-77.1046181	Urban Boxing			https://urbanboxingarlington.com/			
6241623846	node	40.6529907	-73.6951809	Valley Fitness						
6243441821	node	38.1587858	-122.1860728	Pike Fitness				Vallejo	CA	94591
6243475889	node	29.8013168	-90.8198265	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/241/thibodaux-la-70301/	Thibodaux	LA	70301
6244876786	node	40.8485592	-73.9371551	Blink Fitness	Blink Fitness			New York	NY	10033
6245636436	node	38.8795015	-77.1099601	One Life			https://www.onelifefitness.com/gyms/ballston			
6247248687	node	38.8805100	-77.1113422	Orangetheory Fitness	Orangetheory Fitness			Arlington	VA	22203
6247743610	node	44.4495814	-73.1434166	Planet Fitness	Planet Fitness			South Burlington	VT	05403
6248350645	node	44.5071073	-73.2464008	Snap Fitness	Snap Fitness					
6248453809	node	44.4592050	-73.2154521	Body Resolution						
6250034014	node	33.4673308	-111.6854868	Orangetheory Fitness	Orangetheory Fitness			Mesa	AZ	85215
6250121326	node	33.4724747	-111.7017510	Club Pilates	Club Pilates			Mesa	AZ	85215
6250232667	node	40.5223434	-104.7119037	Snap Fitness	Snap Fitness					
6250526230	node	39.8619429	-75.6882021	High Impact Fitness	Snap Fitness		https://www.highimpact.fitness/	Kennett Square	PA	19348
6250702076	node	40.0439116	-76.7259480	Planet Fitness	Planet Fitness					
6250702080	node	40.0454680	-76.7230059	Nevakwit						
6250702081	node	40.0458585	-76.7228964	The Compound of York						
6252355502	node	40.6646169	-73.6970699	Body of Godz				Valley Stream	NY	11580
6253950517	node	41.8951530	-87.6534235	Orangetheory Fitness	Orangetheory Fitness			Chicago	IL	60642
6254586185	node	38.8170301	-121.3081795	Free Flow Academy			http://freeflowacademy.com			95765
6254618722	node	41.5622562	-72.6500657	Luna Vinyasa Hot Yoga Studio						
6256733531	node	37.3394475	-122.0424843	Crunch Fitness	Crunch Fitness					
6258423798	node	42.1971038	-83.1912545	Downriver Gymnastics				Southgate	MI	48195
6260389880	node	44.4867801	-73.2094794	Sangha Studio						
6260632705	node	40.7806447	-73.9817862	The Little Gym						
6261196500	node	33.5909502	-102.3672383	Snap Fitness	Snap Fitness			Levelland	TX	79336
6261826651	node	40.6395098	-73.7005093	Orangetheory Fitness	Orangetheory Fitness			Hewlett	NY	11557
6261902770	node	40.7187676	-74.0021312	Sweat Yoga						
6261903469	node	40.7193736	-74.0015420	UFC Gym						10013
6262361103	node	36.5873796	-79.4203112	Curves	Curves					
6262592831	node	39.0011666	-76.8766791	Bee Yoga Fusion			https://www.beeyogafusion.com/	Greenbelt	MD	20770
6262733165	node	40.0280765	-75.5705550							
6264280022	node	25.7705490	-80.1891131	Exhale Miami						
6265067492	node	34.1407833	-116.2165078	The Bell Center Weight Room						
6267530585	node	45.5147168	-122.8271339							
6268295685	node	47.7926141	-122.2134610	Orangetheory Fitness	Orangetheory Fitness			Bothell	WA	98021
6268479356	node	46.2597524	-119.9146163	G-Town Fitness						
6268947278	node	39.6707293	-75.7522418	Ivy Hall Gym						
6270205131	node	34.8588349	-82.4623429	Studio Latino Fitness				Greenville	SC	29611
6273044272	node	42.0726206	-87.8032788	CorePower Yoga	CorePower Yoga			Glenview	IL	60025
6273312640	node	33.3017596	-83.7053380	Bulldog Gym						
6273382582	node	39.8802477	-75.5426327	Barre Balanced Fitness & Dance Studio				Glen Mills	PA	19342
6273490560	node	41.9975863	-87.7628120	Chicago Strength & Conditioning						
6273782105	node	42.4894946	-83.1448120	Yoga Shelter						
6274647435	node	42.5330304	-83.1240741	Powerhouse Gym						
6274967371	node	40.5911953	-75.3882329	Brickhouse				Bethlehem	PA	18015
6275724744	node	40.6297897	-73.6412973	Elite Physiques				Oceanside	NY	11572
6276011500	node	41.3595606	-72.6360243	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/3916/madison-ct-06443/	Madison	CT	06443
6276469773	node	42.4306505	-83.4834841	Hot Yoga Detroit			https://www.hotyogadetroit.com/	Northville	MI	48167
6277227646	node	43.0804026	-70.9351775	Newmarket Mills Yoga			https://www.millyoga.com/	Newmarket	NH	03857
6277607350	node	37.2751681	-121.9235101	Sidekick				San Jose		95124
6279237757	node	19.7111315	-155.0759070	Balancing Monkey Yoga						
6279853896	node	39.5374640	-76.3513459	Kore Bootcamps		Kelly Backert	https://korebootcamps.com	Bel Air	MD	21014
6280178487	node	47.5825508	-122.0328008	United Studios of Self Defense				Sammamish		98075
6282951291	node	41.4165557	-81.9262245	Planet Fitness	Planet Fitness			North Olmsted	OH	44070
6283017408	node	41.9061229	-87.6710862	105F Yoga			https://105f.com/schedule/wicker-park-studio/	Chicago	IL	60622
6284481942	node	43.1835427	-76.2274462	Dynamic Health and Fitness						
6284808071	node	40.0292882	-75.0575744	Planet Fitness	Planet Fitness		https://www.planetfitness.com/gyms/philadelphia-mayfair-pa	Philadelphia	PA	19135
6285069841	node	43.0376704	-89.4570824	Planet Fitness	Planet Fitness			Madison	WI	53711
6286734900	node	37.2431733	-121.9323060	CycleBar	CycleBar		https://cyclebar.com/location/los-gatos	Los Gatos	CA	95032
6287386908	node	41.5811789	-81.2040379	Jasmine Dragons			http://www.thejasminedragons.com/			
6287452875	node	47.6404054	-122.3256480	The Performance Fix			https://theperformancefix.com			
6287483719	node	40.6420743	-73.6971319	Atlas Personal Training						
6288532405	node	40.7004490	-73.6498352	Touro Strength & Fitness						
6288539395	node	40.7330143	-73.6078988	LA Fitness	LA Fitness					
6289190306	node	42.3050507	-88.9771179	Anytime Fitness	Anytime Fitness			Rockford	IL	61114
6290204849	node	39.6427927	-106.5851918	Moutntain Recreation Edwards				Edwards	CO	81632
6290494315	node	34.5167500	-117.3165027	IN-SHAPE				Victorville	CA	92395
6290494316	node	34.5172236	-117.3160180	World Gym	World Gym					
6292190085	node	39.9880761	-83.0326464	Orangetheory Fitness	Orangetheory Fitness			Columbus	OH	43212
6292251804	node	39.7000894	-104.9800230	PS: The Pilates Studio			https://www.psdenver.com/	Denver	CO	80209
6295301896	node	41.5140328	-71.2820853	Bridge To Fitness			http://www.bridgetofitness.com	Middletown	RI	02842
6296277430	node	25.9105040	-80.1384891	Wellness and Recreation BBC		Florida International University				
6296773192	node	28.1296870	-82.5745179	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/1548/odessa-fl-33556/	Odessa	FL	33556
6297037790	node	44.7612671	-91.4548872	Gold's Gym	Gold's Gym			Eau Claire	WI	
6298095434	node	33.6585732	-84.4081950	Sanskrit Moon						
6298097846	node	40.6832227	-73.9953207	Minimalist Movement			https://minimalistmovementnyc.com			
6298359232	node	42.0120461	-87.8310186	Pure Barre	Pure Barre					
6299588671	node	32.5489480	-88.6009790	MWR Gym						
6300601215	node	37.3319616	-121.9056276	CorePower Yoga	CorePower Yoga		https://www.corepoweryoga.com/yoga-studios/california/san-jose/downtown-san-jose	San Jose		95126
6301574886	node	47.5408158	-122.0401623	Daniel Defense						
6302422411	node	38.7777119	-77.2638653	Onelife Fitness						
6302441210	node	38.2291135	-86.8600727	Tri-County YMCA						
6302682832	node	40.6612042	-80.0419738	Pine Community Center						
6304786629	node	35.7844263	-80.2552501	Planet Fitness	Planet Fitness			Lexington	NC	27292
6307364451	node	34.9641442	-81.8953344	Crunch Fitness	Crunch Fitness		https://www.crunch.com/locations/spartanburg	Spartanburg	SC	29307
6307394343	node	38.8081950	-90.6969401	Club Fitness			https://www.clubfitness.us/location/ofallon-north/	O'Fallon		63366
6308990518	node	39.4450170	-77.5443417	Rockstar Fitness						
6309845097	node	40.6654808	-73.6708157	Cornerstone Fitness				Lynbrook	NY	11563
6311454168	node	34.0963520	-84.1749059	Planet Fitness	Planet Fitness					
6311883766	node	39.6252141	-105.0225250	CorePower Yoga	CorePower Yoga			Littleton	CO	80123
6312015610	node	32.6233377	-116.9695683	VIP Fitness						
6312015612	node	32.6233215	-116.9697649	Grand Master Wynn University School of Taekwondo						
6312015621	node	32.6233653	-116.9693953	Title Boxing Club						
6312015625	node	32.6237121	-116.9694189	Namaste Fitness						
6314905341	node	40.6754199	-73.9990625	Ellie Herman Studios Pilates			https://www.elliehermanpilates.com			11231
6315085096	node	34.6855169	-82.9541065	Ultimate Exercise				Seneca	SC	29678
6315085198	node	34.6857363	-82.9546899	Klutches				Seneca	SC	29678
6315209393	node	41.3149566	-81.5044894	Planet Fitness	Planet Fitness					
6315214285	node	47.5454401	-122.3854661	Seattle Yoga						
6315235485	node	47.5624566	-122.3781439	West Seattle YMCA						
6315235486	node	47.5591835	-122.3819856	Bohemian Studios						
6317277260	node	40.6881291	-73.9886329	The Floor			https://www.theflooronatlantic.com			
6318545456	node	34.9181784	-82.0031373	10 Star Fitness				Spartanburg	SC	29301
6318870856	node	39.1746635	-96.5829002	9 Round			https://www.9round.com/			
6319844693	node	40.6886317	-73.9908897	Blink Fitness	Blink Fitness		https://www.blinkfitness.com/locations/boerum-hill	Brooklyn	NY	11201
6321812275	node	45.5247758	-122.6491534	The Children's Gym			https://www.childrensgym.com/	Portland	OR	97232
6324311682	node	35.0258627	-81.9642849	9Round Fitness			https://www.9round.com/SpartanburgSCBoilingSprings	Boiling Springs	SC	29316
6324413017	node	25.9514687	-80.1468122	Orangetheory Fitness	Orangetheory Fitness			Aventura	FL	33180
6326053169	node	30.0070739	-90.2257682	Jazzercise	Jazzercise					
6326485786	node	38.9360589	-94.3588268	Genesis Health Club			https://www.genesishealthclubs.com/locations/lee-s-summit.html	Lee's Summit	MO	64086
6326532959	node	40.6738444	-73.9956900	Incredipole			https://www.incredipole.com			11215
6326729836	node	33.9400672	-118.1324040	The Camp Transformation Center						
6326837645	node	25.6731364	-80.4422077	Subway	Subway			Miami	FL	33196
6327650152	node	40.6720769	-73.9609279	Power Moves			https://www.powermovespts.com			11238
6327910642	node	32.6234790	-116.9644490	Orangetheory Fitness	Orangetheory Fitness			Chula Vista	CA	91915
6327910646	node	32.6224264	-116.9640372	Aqua Tots Swim Schools			https://www.aqua-tots.com/			
6328003508	node	25.6773123	-80.4657967							
6328215084	node	41.9202877	-88.2751125	Orangetheory Fitness	Orangetheory Fitness			St. Charles	IL	60174
6328300628	node	26.3703095	-80.2063928	LA Fitness	LA Fitness		https://lafitness.com/Pages/clubhome.aspx?clubid=150&Boca+Raton-Florida+GYM	Boca Raton	FL	33498
6328333847	node	27.0157649	-82.0543922	Planet Fitness	Planet Fitness					
6329204671	node	32.0035910	-81.1180093	Crunch Fitness	Crunch Fitness		https://www.crunch.com/locations/savannah	Savannah	GA	31409
6329603988	node	40.6863846	-73.9750176	Fort Pilates						
6329640459	node	43.0905916	-89.3610603	Inner Fire Yoga						
6329824916	node	38.8779244	-77.1112388	Solidcore	[solidcore]		https://www.solidcore.co/va/northern-virginia/ballston/			
6329863187	node	37.9420799	-121.6951805	Delta CrossFit						
6329878282	node	44.9604979	-93.2068105	Vertical Endeavors - Twin Cities Bouldering			https://www.verticalendeavors.com	Saint Paul	MN	55114
6330354432	node	45.5294940	-122.6810932	BurnCycle			https://burn-cycle.com/	Portland	OR	97209
6331319833	node	45.4932128	-122.8086816	Bonfire Hot Yoga			http://bikramyogahallstreet.com/	Beaverton	OR	97005
6331324607	node	28.5252063	-81.5841471	LA Fitness	LA Fitness					
6332222228	node	39.1978320	-76.5999021	Planet Fitness	Planet Fitness					
6332252028	node	44.9716768	-93.2182091	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/326/minneapolis-mn-55414/	Minneapolis	MN	55414
6332343052	node	45.5306396	-122.6840445	Revocycle			https://revocycle.com/	Portland	OR	97209
6332440221	node	35.9775871	-83.9248214	Glowing Body						
6334452364	node	45.5306725	-122.6816037	Barre3	Barre3		https://barre3.com/	Portland	OR	97209
6334862050	node	45.5313009	-122.6857115	LA Fitness	LA Fitness			Portland	OR	97209
6335169838	node	40.6575951	-73.6549803	Bally's Fitness						
6335960771	node	40.7451040	-73.9770521	Crunch Fitness	Crunch Fitness		https://www.crunch.com/locations/e-34th-st			
6336123963	node	33.0653337	-97.0823437	Pure Barre	Pure Barre					
6336123975	node	33.0635778	-97.0828284	Shapes						
6336540162	node	38.8894405	-77.0869559	Arctic			https://arcticva.com/			
6336769763	node	40.6222779	-75.3626820	Lehigh Valley Barbell				Bethlehem	PA	18018
6336769764	node	40.6222779	-75.3625918	Bethlehem Martial Arts Academy				Bethlehem	PA	18018
6336769765	node	40.6222742	-75.3625234	Mettle Movements						
6336769766	node	40.6222798	-75.3624405	Studio Fitness LV				Bethlehem	PA	18018
6338469893	node	30.3472045	-97.9661500	Orangetheory Fitness	Orangetheory Fitness					
6338803821	node	39.9867182	-82.0268138	Planet Fitness	Planet Fitness		https://www.planetfitness.com/gyms/zanesville-oh	Zanesville	OH	43701
6338944713	node	43.0582236	-87.8984614	Hot Yoga Milwaukee				Milwaukee	WI	53212
6340319841	node	35.9092873	-78.9396624	Fitness World				Durham	NC	
6340596591	node	39.6683302	-84.1649024	30 West Fit						
6340740990	node	41.1615284	-111.9380985	Propulsion Pilates						
6341617558	node	47.4666685	-122.3362438	Aya Yoga Oasis				Burien		98166
6341787407	node	47.1949207	-124.1975757	Rusty Anchor Fitness						
6342477685	node	33.4632331	-94.0684587	Texarkana Yoga				Texarkana	TX	75503
6342589433	node	45.5270718	-122.6851380	F45				Portland	OR	97209
6343617207	node	46.2117809	-119.1605895	Gold's Gym	Gold's Gym					
6343935877	node	39.5421949	-104.9424542	Rock The Reformer Pilates						
6343936593	node	39.5422952	-104.9456876	Orangetheory Fitness	Orangetheory Fitness			Highlands Ranch	CO	80126
6344056646	node	45.5344643	-122.6857579	StretchLab			https://local.stretchlab.com/location/pearl	Portland	OR	97209
6344224829	node	39.5865802	-104.8724062	Six Zero Strength			https://www.sixzerostrength.com/	Centennial	CO	80112
6344229521	node	40.6756599	-73.6694400	Kickboxing Studio						
6345782320	node	38.0830402	-78.4707797	ACAC Fitness and Wellness Center						
6346534605	node	41.0800382	-111.9760228	Evolution Fitness and Personal Training			https://www.cbevolutionfitness.com/	Layton	UT	84041
6347437361	node	41.1018106	-80.7727746	Planet Fitness	Planet Fitness			Austintown	OH	44515
6347818466	node	30.4688510	-97.7994023	Orangetheory Fitness	Orangetheory Fitness		https://www.orangetheory.com/en-us/locations/texas/austin/13000-n-fm-620-105/	Cedar Park	TX	78750
6347875690	node	41.7089048	-88.1870557	Revolution Fitness			https://revfitnaperville.com/	Naperville	IL	60564
6347896504	node	39.4235841	-119.7399623	Flex Appeal				reno	NV	89521
6348097600	node	30.3844060	-97.7126380	CrossFit REP			https://crossfitrep.com/	Austin	TX	78758
6348124385	node	20.8827921	-156.4517618	CrossFit Maui						
6348354559	node	30.5503066	-97.8532955	Trybe Yoga				Leander	TX	78641
6348358267	node	30.5467832	-97.8525722	High Tech Gymnastics						
6348431220	node	29.7790851	-94.9788939							
6348486328	node	35.9058307	-79.9828009	YMCA	YMCA					
6350039085	node	41.1122754	-81.6067220	Fairlawn Swim & Tennis Club						
6352586127	node	33.9703166	-84.4902786	Workout Anytime			https://workoutanytime.com/eastlake-marietta/	Marietta	GA	30062
6352656074	node	33.9711049	-84.4895854	Curves	Curves		https://www.curves.com/locations/marietta-ga-east	Marietta	GA	30062
6352881591	node	47.8907717	-97.0815049	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/125/grand-forks-nd-58201/	Grand Forks	ND	58201
6354079258	node	41.5557127	-72.6823226	Planet Fitness	Planet Fitness		https://www.planetfitness.com/gyms/middletown-ct	Middletown	CT	06457
6354079556	node	41.5804972	-72.6731583	9Round	9Round					
6354695809	node	32.1880286	-95.4357684	UT Health East Texas - Lake Palestine			https://uthealtheasttexas.com/	Flint	TX	75762
6355766030	node	32.6284108	-116.9654822							
6355777039	node	27.0166877	-82.0568139	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/3680/port-charlotte-fl-33954/	Port Charlotte	FL	33954
6358559993	node	43.4460413	-71.5906403	M.A.R.C. Student Center						
6358850398	node	38.9497993	-77.0809270	CorePower Yoga	CorePower Yoga		https://www.corepoweryoga.com	Washington	DC	20016
6358850399	node	38.9498029	-77.0807640	Orangetheory Fitness	Orangetheory Fitness			Washington	DC	20016
6359479981	node	39.3324010	-84.3503192	Impact Fitness Training Center			http://www.impactfitnesstraining.net/			
6361223731	node	38.3224801	-122.3057490	Pure Barre	Pure Barre					
6361446467	node	38.6378630	-90.3398831	Fuel						
6361629574	node	38.2334304	-122.6037490	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/2547/petaluma-ca-94954/	Petaluma	CA	94954
6361870706	node	38.5557960	-90.3107567	Absolute Martial Arts			https://absolutemartialarts.com	St. Louis	MO	63123
6364039128	node	37.6668976	-97.2267931	Curves	Curves					
6365057033	node	44.0051188	-92.4791634	Orangetheory Fitness	Orangetheory Fitness			Rochester	MN	55902
6365086787	node	32.9021377	-96.9416834	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/4549/irving-tx-75039/	Irving	TX	75039
6366516137	node	25.9244994	-80.1673860	Planet Fitness	Planet Fitness			North Miami Beach	FL	33162
6366770731	node	43.0570101	-87.8852504	CrossFit	CrossFit					
6367955085	node	41.0083316	-74.1195460	1 Gym 4 All				Waldwick	NJ	07463
6368143593	node	37.3404289	-79.2248344	Cornerstone Fitness			http://fitnesscornerstone.co.			
6368143594	node	37.3399786	-79.2251779	Cornerstone Fitness						
6368861765	node	43.1242242	-76.1424078	Planet Fitness	Planet Fitness					
6369282818	node	40.8030961	-75.6060608	Dedicated Fitness			https://www.dedicatedfit.com/	Palmerton	PA	18071
6369301137	node	34.5855409	-118.1478782	Curves	Curves					
6370462461	node	33.9007730	-84.1301406	House of Payne						
6371509813	node	25.9320681	-80.1231493	Club Pilates	Club Pilates			Sunny Isles Beach	FL	33160
6371539828	node	43.1239407	-76.1428398	Burn Kickboxing			https://www.burnkickboxing.com/			
6372878733	node	40.6911032	-73.9968792	Wealth Fitness			https://wealthfitnessbk.com			
6373000373	node	37.7811367	-122.4569855	Telegraph Crossfit				San Francisco	CA	94118
6373325774	node	39.8126477	-75.5473252	Planet Fitness	Planet Fitness		https://www.planetfitness.com/gyms/wilmington-concord-square-de	Wilmington	DE	19803
6373617689	node	40.7416689	-73.9951448	F45 Training	F45 Training		https://www.f45flatiron.com/			
6374511031	node	29.7132617	-95.4737913	Hanks Gym				Houston	TX	77081
6374551686	node	47.4702012	-122.3436813	Reconnect Fitness						
6374937268	node	33.2467966	-111.7931002	Burn Boot Camp				Chandler	AZ	85286
6375249609	node	33.7830563	-118.1419067	Total Fitness						
6376760966	node	40.7465304	-73.9806644	New York Sports Club			https://www.newyorksportsclubs.com/clubs/murray-hill			
6376828640	node	40.3259928	-76.0353419							
6376829850	node	46.8347225	-96.8843179	CycleBar	CycleBar					
6376974848	node	40.7294347	-73.6107729	Crossfit						
6377019959	node	47.7665522	-122.1912839	The Daily Method						
6377180479	node	40.2382572	-76.9744646	Momentum						
6377779379	node	40.7749703	-82.4766389	Snap Fitness	Snap Fitness		https://www.snapfitness.com/us/gyms/mansfield-oh/	Mansfield	OH	44905
6378803017	node	46.8434388	-96.8863814	Profile by Sanford						
6380990918	node	40.6770132	-73.9935234	Breuckelen Athletic			https://www.breuckelenathletic.com			
6381664030	node	38.9011405	-77.0445055	Yoga District						
6382142185	node	47.4337596	-122.2434361	Crossfit						
6382152262	node	30.5698701	-97.4098854	Texfit						
6382212941	node	42.5006961	-71.0738522	Rebirth Body Transformation Center			https://www.rebirthtransformation.com/	Wakefield	MA	01880
6382562076	node	29.5389645	-98.3073244	BSA Sports Lab			http://www.bsa-sportslab.com/	Universal City	TX	78148
6384605604	node	43.3637091	-124.2152005	Coastal Fitness Center				Coos Bay	OR	97420
6385269282	node	39.2639636	-84.2675219	Flying Ninja						
6385269595	node	39.2644031	-84.2671913	Premier Tumbling			http://premiertumblinganddance.com/			
6385269707	node	39.2687295	-84.2628417	Loveland Yoga & Wellness						
6386948426	node	40.8020235	-75.6088221	Palmerton Community Fitness						
6386996567	node	39.9949394	-75.7577160	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/4562/thorndale-pa-19372	Thorndale	PA	19372
6387166010	node	38.8471861	-106.9480200	Bionic Body Fitness				Crested Butte	CO	81224
6387434392	node	41.5835528	-72.5071470	Team Fitness						
6387889654	node	40.6559447	-74.3054825	Power Yoga						
6388010280	node	32.7328719	-97.2186734	Yogali			https://www.yogalitx.com/	Fort Worth	TX	76112
6388101389	node	33.5163254	-117.7561802	yogaworks				Laguna Beach		92651
6389024348	node	35.7056340	-82.5673838	Workout Anytime	Workout Anytime					
6389027087	node	40.6374729	-73.7031770					Hewlett	NY	11557
6389100096	node	37.5190818	-77.5155512	MMA Institute						
6389330772	node	40.6873212	-73.9750272	The Shala Yoga House			https://theshala.com			
6389557479	node	41.2221855	-75.8753532	Maximum Impact Sports Training				Wilkes-Barre	PA	18702
6390528707	node	41.9754406	-87.9034638	Yoga Room						
6391735504	node	37.3649946	-79.1793789	Planet Fitness	Planet Fitness			Lynchburg	VA	
6391859991	node	38.2512085	-85.6517215	Holly's Pilates Village						
6391914007	node	43.7960500	-88.4337965	Public Workout Center						
6392139085	node	38.2869232	-85.5705483	Hwang's Martial Arts						
6392702392	node	38.2876651	-85.5179914	Louisville Gymnastics						
6392703189	node	38.2827386	-85.6317866	Yoga East						
6392755487	node	38.2828458	-85.6315028	Jazzercise	Jazzercise					
6392757788	node	38.2826660	-85.6315523	IMX Pilates & Fitness						
6394739114	node	45.5373177	-122.7047105	Industrial Strength Gym						
6394896012	node	33.1037765	-96.1089247	The Core						
6395008271	node	47.6122376	-122.1986565	Elevate Fitlife			https://www.elevatefitlife.com			
6395092973	node	42.2111690	-88.2951388	Pump It Up						
6395111265	node	36.0802144	-79.7894554	Downtown Fitness on Elm						
6395117050	node	42.2241075	-88.3068611	Mega Trampoline Crystal Lake						
6397201652	node	33.1869261	-79.9989783	Curves	Curves					
6397332985	node	40.7555104	-73.5822659	Spartan Gym						
6397531248	node	40.0354721	-105.2559972	24 Hour Fitness	24 Hour Fitness					
6399302945	node	47.9353081	-97.0195519	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/2207/east-grand-forks-mn-56721/	East Grand Forks	MN	56721
6399303495	node	34.9619901	-87.5210951	New Gym						
6399303496	node	34.9624913	-87.5218836	Old Gym						
6399728599	node	39.4394265	-123.7943215	C. V. Starr Gym						
6400058171	node	34.0452330	-118.2495529	The Main Barre			https://www.themainbarre.com/	Los Angeles	CA	90013
6401617075	node	34.4415986	-119.8241912	Orangetheory Fitness	Orangetheory Fitness		https://www.orangetheory.com/en-us/locations/goleta-california-0549	Goleta	CA	93117
6402681802	node	42.3057564	-83.2440891	Orangetheory Fitness	Orangetheory Fitness		https://www.orangetheory.com/en-us	Dearborn	MI	48124
6402681805	node	42.3039909	-83.2518228	Reform Pilates						
6403083429	node	35.9914324	-79.9971253	Planet Fitness	Planet Fitness		https://www.planetfitness.com/	High Point	NC	27265
6403169192	node	40.0195372	-105.2532251	Yoga Pod			https://www.yogapod.com/boulder/			
